kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,rmse_r,corr_px,distance_px,rmse_px
298020 KS,XPO UN,1268,1268,0.132324488,0.030712159,0.825036337,26.03383526,0.866811038
010620 KS,AIT UN,2183,2183,0.158770799,0.025331835,0.824893825,7.598940774,0.342251216
010620 KS,ERII UW,2183,2183,0.119429643,0.030976872,0.824709873,31.16102158,1.073448261
000880 KS,DSKE UR,1969,1969,0.114819518,0.02913896,0.824677291,2.71063654,0.219541975
010620 KS,RSG UN,2183,2183,0.114619944,0.023574898,0.822909383,15.31609216,0.695419024
052690 KS,MYRG UW,2183,2183,0.058830947,0.028090745,0.822309598,49.76692694,1.404156797
298020 KS,AOS UN,1268,1268,0.111686916,0.025809578,0.822256556,28.09033347,0.927915386
011200 KS,HRI UN,1804,1804,0.127913107,0.032890453,0.822195192,19.95253197,1.24072887
010620 KS,CBZ UN,2183,2183,0.104895929,0.024762279,0.822112659,51.37028109,1.597843756
112610 KS,SNA UN,2183,2183,0.08249117,0.027125417,0.822020362,88.03151529,2.093828092
298020 KS,GNRC UN,1268,1268,0.084917782,0.032372955,0.821799647,50.69995226,2.541493404
112610 KS,MATX UN,2183,2183,0.054347543,0.030369739,0.821727943,62.74976707,1.828352594
034020 KS,GTLS UN,1324,1324,0.1535767,0.033363556,0.821642743,17.51944801,1.052186044
112610 KS,MSA UN,2183,2183,0.097297794,0.027529762,0.821232603,62.22435504,1.528851744
010620 KS,MYRG UW,2183,2183,0.11527501,0.027349386,0.821224153,25.71485961,0.811533236
298050 KS,ROAD UW,1268,1268,0.10299274,0.032500165,0.821019335,7.505477943,0.685578621
010620 KS,GATX UN,2183,2183,0.168341879,0.025419592,0.820887157,9.330594757,0.410911367
010620 KS,KBR UN,2183,2183,0.15027321,0.026629125,0.820821279,12.28208525,0.454279682
010620 KS,RUSHA UW,2183,2183,0.127424209,0.026499647,0.82079474,5.386330067,0.361984939
010620 KS,TRNS UQ,2183,2183,0,0.028672423,0.820028125,111.2028618,2.829706971
298020 KS,MIDD UW,1268,1268,0.167027755,0.025745509,0.819962521,19.67100177,0.701911777
298050 KS,HUBG UW,1268,1268,0.137558048,0.027942379,0.819787669,24.7021087,0.955599196
298050 KS,LECO UW,1268,1268,0.163557712,0.02569834,0.819685389,24.03497315,0.926689892
298050 KS,FWRD UW,1268,1268,0.122331294,0.027381724,0.819552818,22.68939675,0.887359935
052690 KS,MATX UN,2183,2183,0.068108638,0.028389202,0.819427339,13.70403959,0.760843684
001040 KS,SRCL UW,2183,2183,0.112406773,0.019923541,0.819230476,8.955412538,0.406610999
112610 KS,MAS UN,2183,2183,0.107806607,0.027313057,0.819182475,65.27302726,1.635134923
004990 KS,FLR UN,2183,2183,0.158852945,0.023975062,0.819048431,5.748333871,0.254100123
034020 KS,HLIO UN,1326,1326,0.106668959,0.030062597,0.818411088,4.836480054,0.298774769
010140 KS,UAL UW,1227,1227,0.110854279,0.029306245,0.818384083,6.137974965,0.270814691
112610 KS,CSX UW,1931,1931,0.085672495,0.02718589,0.818343786,50.65207182,1.623951204
298050 KS,GGG UN,1268,1268,0.139644051,0.02556528,0.818165367,28.34707106,0.934519876
052690 KS,WIRE UW,2183,2183,0.105927223,0.027645261,0.817984358,46.86642701,1.312327489
112610 KS,ARCB UW,2183,2183,0.068793272,0.033257482,0.817847527,79.21693921,2.118283217
