kospi_ticker,russell_ticker,corr,distance,rmse,ks_len,rs_len
005930 KS,FIS UN,0.6215166806927578,20.129230173751356,0.5754726488347282,2183,2183
005930 KS,FISV UW,0.8662168931240287,8.74651013661949,0.5703301291204363,2183,2183
005930 KS,FIVN UQ,0.8932198840491294,763.5412779733413,16.74306516923839,2183,2183
005930 KS,FLT UN,0.7009830395039011,21.55703634165567,0.6811170993961749,2183,2183
005930 KS,FOUR UN,0.7686584843293693,15.379942872546543,0.7176672548156211,777,777
005930 KS,FSLR UW,0.5110077531817179,20.122847015039564,0.8053283353519929,2183,2183
005930 KS,FTNT UW,0.7774484265212597,161.9048489738229,3.5911519931318856,2183,2183
005930 KS,G UN,0.8678199850676667,5.417035656089884,0.32851937800978154,2183,2183
005930 KS,GDDY UN,0.8198501441314126,11.524844513476843,0.687291255550818,2120,2120
005930 KS,GEN UW,0.1508085367188462,46.527541353532754,1.1528485824970551,2183,2183
005930 KS,GFS UW,0.23745935427849366,4.829394597219433,0.36195170963621964,415,415
005930 KS,GLOB UN,0.8690852976389482,318.3478234543716,7.095406116408126,2183,2183
005930 KS,GLW UN,0.8929836208598039,22.93301066298617,0.7103634233324585,2183,2183
005930 KS,GPN UN,0.7824611094894081,28.15074823211201,1.3078743445810832,2183,2183
005930 KS,GWRE UN,0.7307035264909623,14.484294399363865,0.48876448211830176,2183,2183
005930 KS,HPE UN,0.43023267053202296,29.592823707611448,0.8585176940139247,1978,1978
005930 KS,HPQ UN,0.8400495283804948,17.595961889334507,0.7815926041897143,2183,2183
005930 KS,HUBS UN,0.8630504958610838,310.34053283876983,6.839608811633803,2183,2183
005930 KS,IBM UN,-0.420284961246323,52.18439436394751,1.2081078025221672,2183,2183
005930 KS,INFA UN,0.6620070984705673,3.8914222763761233,0.24256560987856343,416,416
005930 KS,INTC UW,0.5626399023442565,32.05379449130206,0.8665319523291093,2183,2183
005930 KS,INTU UW,0.878823492538995,58.76849283534671,1.4855738447451545,2183,2183
005930 KS,IPGP UW,0.5714240097041569,18.066635496976957,0.6078331888282513,2183,2183
005930 KS,IT UN,0.7377388418438077,18.825028749503094,0.6666761123014767,2183,2183
005930 KS,JAMF UW,0.5044260848435129,10.21310316544543,0.5311744938871582,744,744
005930 KS,JBL UN,0.7727891028518952,12.23135339134848,0.5404277145946568,2183,2183
005930 KS,JKHY UW,0.8075638556908508,5.360498303114213,0.46217244968336413,2183,2183
005930 KS,JNPR UN,0.30938030421954144,29.77326595151335,0.9127730771000084,2183,2183
005930 KS,KD UN,0.6146920290241747,10.028832059322472,0.6002345161778517,419,419
005930 KS,KEYS UN,0.8580036190792746,54.75415531741831,1.3257957099533868,2183,2183
005930 KS,KLAC UW,0.8508468104761666,56.62201123035244,1.37319636864538,2183,2183
005930 KS,LFUS UW,0.917552671265142,3.718537078826328,0.27123137025632393,2183,2183
005930 KS,LITE UW,0.8821859814639597,28.681114686497683,1.3538389952398355,2040,2040
005930 KS,LRCX UW,0.9386110827672363,99.52852155638249,2.4014291763885094,2183,2183
005930 KS,LSCC UW,0.7734707682967182,165.49951162734274,3.66048868494669,2183,2183
005930 KS,MA UN,0.8909316780133775,31.932006966115274,1.0809179200243477,2183,2183
005930 KS,MANH UW,0.7570047035369594,17.61434659211308,0.6817959016719242,2183,2183
005930 KS,MCHP UW,0.9424699498907462,11.288965125000392,0.4340634831641012,2183,2183
005930 KS,MDB UQ,0.8184862022592527,251.5489089218977,6.750226293290938,1457,1457
005930 KS,MKSI UW,0.9471860658562464,23.531217842472955,0.8596152728921206,2183,2183
005930 KS,MPWR UW,0.8537152910615394,160.2145950471284,3.5612382825424946,2183,2183
005930 KS,MRVL UW,0.872884258293646,22.78676921244465,0.7939890854376611,2183,2183
005930 KS,MSFT UW,0.8820542948956376,81.4868269808515,1.9381606540117835,2183,2183
005930 KS,MSI UN,0.8135644829393935,22.75143512899848,0.6822206707517413,2183,2183
005930 KS,MU UW,0.952324390802254,11.970778644361562,0.6020368916460158,2183,2183
005930 KS,NATI UW,0.6017269052256211,22.625581767146024,0.8263818626319952,2183,2183
005930 KS,NCNO UW,0.4331491839691627,15.691173778013102,0.7233621246829457,750,750
