kospi_ticker,russell_ticker,ks_len,rs_len,corr_r,corr_px,+,weight,,
020150 KS,HPQ UN,61,61,0,-0.298577154,-0.298577154,-0.318717485,,
005930 KS,PD UN,61,61,0,-0.299057083,-0.299057083,-0.319229787,,
402340 KS,FSLY UN,61,61,0,-0.299156532,-0.299156532,-0.319335944,,
006400 KS,CTSH UW,61,61,0,-0.299263191,-0.299263191,-0.319449799,,
000660 KS,PLXS UW,61,61,0,-0.300059129,-0.300059129,-0.320299425,,
011070 KS,RBBN UW,61,61,0,-0.300375706,-0.300375706,-0.320637357,,
034220 KS,RBBN UW,61,61,0,-0.300391083,-0.300391083,-0.320653771,,
006400 KS,ONTO UN,61,61,0,-0.301211427,-0.301211427,-0.321529451,,
006400 KS,PTC UW,61,61,0,-0.302219659,-0.302219659,-0.322605693,,
011070 KS,XRX UW,61,61,0,-0.302326716,-0.302326716,-0.322719971,,
011070 KS,CMPO UQ,61,61,0,-0.302593503,-0.302593503,-0.323004754,,
018260 KS,JNPR UN,61,61,0,-0.302814092,-0.302814092,-0.323240222,,
402340 KS,QRVO UW,61,61,0,-0.302990977,-0.302990977,-0.32342904,,
009150 KS,CCCS UW,61,61,0,-0.304468118,-0.304468118,-0.32500582,,
009150 KS,JKHY UW,61,61,0,-0.305992264,-0.305992264,-0.326632776,,
018260 KS,QCOM UW,61,61,0,-0.306262482,-0.306262482,-0.326921221,,
018260 KS,PI UW,61,61,0,-0.310029515,-0.310029515,-0.330942358,,
000660 KS,BIGC UQ,61,61,0,-0.311167004,-0.311167004,-0.332156575,,
009150 KS,APLD UW,61,61,0,-0.311850932,-0.311850932,-0.332886638,,
000990 KS,EGIO UW,61,61,0,-0.311941867,-0.311941867,-0.332983706,,
000990 KS,TLS UQ,61,61,0,-0.312062831,-0.312062831,-0.333112829,,
006400 KS,PRFT UW,61,61,0,-0.313029785,-0.313029785,-0.334145009,,
000660 KS,MODN UN,61,61,0,-0.313474926,-0.313474926,-0.334620176,,
020150 KS,BDC UN,61,61,0,-0.313905435,-0.313905435,-0.335079726,,
020150 KS,VMW UN,61,61,0,-0.314098824,-0.314098824,-0.335286159,,
020150 KS,UIS UN,61,61,0,-0.314469218,-0.314469218,-0.335681538,,
000660 KS,CIEN UN,61,61,0,-0.314639533,-0.314639533,-0.335863341,,
006400 KS,MAPS UW,61,61,0,-0.314669501,-0.314669501,-0.335895331,,
000990 KS,CMTL UW,61,61,0,-0.315070559,-0.315070559,-0.336323442,,
009150 KS,LASR UW,61,61,0,-0.315310242,-0.315310242,-0.336579292,,
018260 KS,AYX UN,61,61,0,-0.316354219,-0.316354219,-0.33769369,,
000660 KS,ENV UN,61,61,0,-0.317877652,-0.317877652,-0.339319886,,
006400 KS,TWKS UW,61,61,0,-0.318712029,-0.318712029,-0.340210545,,
000660 KS,FORG UN,61,61,0,-0.320138111,-0.320138111,-0.341732823,,
011070 KS,CISO UR,61,61,0,-0.321403676,-0.321403676,-0.343083756,,
006400 KS,AKAM UW,61,61,0,-0.321949402,-0.321949402,-0.343666293,,
034220 KS,TGAN UR,61,61,0,-0.322264819,-0.322264819,-0.344002986,,
000990 KS,ESMT UN,61,61,0,-0.322608196,-0.322608196,-0.344369525,,
402340 KS,GDDY UN,61,61,0,-0.3227568,-0.3227568,-0.344528154,,
009150 KS,HCKT UW,61,61,0,-0.322888598,-0.322888598,-0.344668842,,
011070 KS,SMTC UW,61,61,0,-0.323305564,-0.323305564,-0.345113934,,
018260 KS,UPLD UQ,61,61,0,-0.32383939,-0.32383939,-0.345683769,,
018260 KS,OSPN UR,61,61,0,-0.323897955,-0.323897955,-0.345746284,,
034220 KS,XRX UW,61,61,0,-0.324358498,-0.324358498,-0.346237893,,
009150 KS,LTCH UW,61,61,0,-0.32531969,-0.32531969,-0.347263922,,
006400 KS,AVDX UW,61,61,0,-0.326130423,-0.326130423,-0.348129343,,
011070 KS,WEX UN,61,61,0,-0.326822296,-0.326822296,-0.348867884,,
018260 KS,JAMF UW,61,61,0,-0.326964178,-0.326964178,-0.349019338,,
006400 KS,BASE UW,61,61,0,-0.328722903,-0.328722903,-0.350896696,,
000660 KS,CALX UN,61,61,0,-0.32893614,-0.32893614,-0.351124317,,
018260 KS,MODN UN,61,61,0,-0.329778124,-0.329778124,-0.352023097,,
006400 KS,ORCL UN,61,61,0,-0.330136376,-0.330136376,-0.352405514,,
011070 KS,ADP UW,61,61,0,-0.330849972,-0.330849972,-0.353167245,,
034220 KS,LPSN UW,61,61,0,-0.330945615,-0.330945615,-0.353269339,,
011070 KS,FIVN UQ,61,61,0,-0.331019888,-0.331019888,-0.353348623,,
000660 KS,IIIV UW,61,61,0,-0.331110298,-0.331110298,-0.353445132,,
020150 KS,CRWD UW,61,61,0,-0.331177718,-0.331177718,-0.353517099,,
402340 KS,CMTL UW,61,61,0,-0.331188963,-0.331188963,-0.353529103,,
402340 KS,ANET UN,61,61,0,-0.331576187,-0.331576187,-0.353942447,,
402340 KS,FIVN UQ,61,61,0,-0.332053286,-0.332053286,-0.354451729,,
006400 KS,BLKB UW,61,61,0,-0.332442078,-0.332442078,-0.354866746,,
020150 KS,MLNK UN,61,61,0,-0.332551006,-0.332551006,-0.354983021,,
000660 KS,TENB UW,61,61,0,-0.332862519,-0.332862519,-0.355315548,,
009150 KS,NABL UN,61,61,0,-0.333038235,-0.333038235,-0.355503117,,
020150 KS,BLKB UW,61,61,0,-0.333198336,-0.333198336,-0.355674017,,
000990 KS,AMBA UW,61,61,0,-0.333522469,-0.333522469,-0.356020014,,
020150 KS,CRDO UW,61,61,0,-0.33361412,-0.33361412,-0.356117847,,
402340 KS,BLND UN,61,61,0,-0.333635763,-0.333635763,-0.35614095,,
402340 KS,ATEN UN,61,61,0,-0.333790729,-0.333790729,-0.356306369,,
006400 KS,ENTG UW,61,61,0,-0.334425855,-0.334425855,-0.356984337,,
011070 KS,CMBM UQ,61,61,0,-0.334995055,-0.334995055,-0.357591932,,
000660 KS,SMTC UW,61,61,0,-0.335248722,-0.335248722,-0.35786271,,
009150 KS,VSAT UW,61,61,0,-0.337264996,-0.337264996,-0.360014991,,
006400 KS,VSH UN,61,61,0,-0.337784807,-0.337784807,-0.360569865,,
000660 KS,PFSW UR,61,61,0,-0.338237835,-0.338237835,-0.361053452,,
000660 KS,PCTY UW,61,61,0,-0.338326246,-0.338326246,-0.361147827,,
000660 KS,TRMB UW,61,61,0,-0.338905104,-0.338905104,-0.361765731,,
000660 KS,ADP UW,61,61,0,-0.339390881,-0.339390881,-0.362284276,,
011070 KS,APH UN,61,61,0,-0.34340252,-0.34340252,-0.366566517,,
000660 KS,ETWO UN,61,61,0,-0.344699095,-0.344699095,-0.367950552,,
020150 KS,LAW UN,61,61,0,-0.345304594,-0.345304594,-0.368596894,,
006400 KS,CCCS UW,61,61,0,-0.346556268,-0.346556268,-0.369932999,,
005930 KS,FN UN,61,61,0,-0.346657109,-0.346657109,-0.370040642,,
000990 KS,EVTC UN,61,61,0,-0.346885789,-0.346885789,-0.370284748,,
000990 KS,EGHT UW,61,61,0,-0.347093821,-0.347093821,-0.370506813,,
000660 KS,CPTN UR,61,61,0,-0.348246994,-0.348246994,-0.371737772,,
006400 KS,VSAT UW,61,61,0,-0.348917519,-0.348917519,-0.372453527,,
006400 KS,SMCI UW,61,61,0,-0.349455151,-0.349455151,-0.373027425,,
034220 KS,PFSW UR,61,61,0,-0.350698814,-0.350698814,-0.374354978,,
006400 KS,SPSC UW,61,61,0,-0.351548057,-0.351548057,-0.375261506,,
005930 KS,VIAV UW,61,61,0,-0.351556049,-0.351556049,-0.375270037,,
018260 KS,LSCC UW,61,61,0,-0.352685478,-0.352685478,-0.376475651,,
011070 KS,BCOV UW,61,61,0,-0.353923615,-0.353923615,-0.377797306,,
009150 KS,EEFT UW,61,61,0,-0.354029738,-0.354029738,-0.377910587,,
402340 KS,AMBA UW,61,61,0,-0.354152779,-0.354152779,-0.378041929,,
018260 KS,EXLS UW,61,61,0,-0.354467193,-0.354467193,-0.378377551,,
011070 KS,ADI UW,61,61,0,-0.355551458,-0.355551458,-0.379534954,,
018260 KS,EGAN UR,61,61,0,-0.356525456,-0.356525456,-0.380574652,,
005930 KS,TDY UN,61,61,0,-0.357297205,-0.357297205,-0.381398459,,
000990 KS,RBBN UW,61,61,0,-0.357823093,-0.357823093,-0.38195982,,
018260 KS,ENFN UN,61,61,0,-0.358425823,-0.358425823,-0.382603208,,
402340 KS,PCTY UW,61,61,0,-0.358867969,-0.358867969,-0.383075178,,
034220 KS,DZSI UR,61,61,0,-0.358901048,-0.358901048,-0.383110488,,
020150 KS,PLAB UW,61,61,0,-0.359828865,-0.359828865,-0.384100891,,
000990 KS,SWI UN,61,61,0,-0.360173094,-0.360173094,-0.38446834,,
005930 KS,GREE UW,61,61,0,-0.360754848,-0.360754848,-0.385089336,,
018260 KS,FORG UN,61,61,0,-0.360799777,-0.360799777,-0.385137296,,
000660 KS,APH UN,61,61,0,-0.361046769,-0.361046769,-0.385400948,,
034220 KS,CISO UR,61,61,0,-0.361485308,-0.361485308,-0.385869069,,
000660 KS,CMBM UQ,61,61,0,-0.362075068,-0.362075068,-0.38649861,,
006400 KS,DMRC UW,61,61,0,-0.363314757,-0.363314757,-0.387821921,,
020150 KS,ZS UW,61,61,0,-0.364352733,-0.364352733,-0.388929914,,
005930 KS,IIIV UW,61,61,0,-0.364380527,-0.364380527,-0.388959583,,
009150 KS,AVPT UW,61,61,0,-0.366613062,-0.366613062,-0.391342712,,
000660 KS,CASA UW,61,61,0,-0.36732797,-0.36732797,-0.392105843,,
009150 KS,EBIX UW,61,61,0,-0.367967258,-0.367967258,-0.392788254,,
000660 KS,EPAM UN,61,61,0,-0.368064104,-0.368064104,-0.392891633,,
000660 KS,RBBN UW,61,61,0,-0.368245613,-0.368245613,-0.393085385,,
000660 KS,WEX UN,61,61,0,-0.368311893,-0.368311893,-0.393156137,,
018260 KS,BL UW,61,61,0,-0.369054547,-0.369054547,-0.393948885,,
000660 KS,CASS UW,61,61,0,-0.36934094,-0.36934094,-0.394254597,,
000990 KS,NN UR,61,61,0,-0.370004311,-0.370004311,-0.394962715,,
000660 KS,MCHP UW,61,61,0,-0.370846058,-0.370846058,-0.395861242,,
402340 KS,CSCO UW,61,61,0,-0.37088593,-0.37088593,-0.395903803,,
402340 KS,DOCU UW,61,61,0,-0.371172977,-0.371172977,-0.396210213,,
402340 KS,PLUS UW,61,61,0,-0.371200725,-0.371200725,-0.396239833,,
006400 KS,CRM UN,61,61,0,-0.371324648,-0.371324648,-0.396372114,,
011070 KS,FCUV UQ,61,61,0,-0.371763531,-0.371763531,-0.396840602,,
011070 KS,BIGC UQ,61,61,0,-0.372356935,-0.372356935,-0.397474034,,
034220 KS,IRNT UN,61,61,0,-0.373010946,-0.373010946,-0.398172161,,
006400 KS,CVLT UW,61,61,0,-0.37361196,-0.37361196,-0.398813716,,
020150 KS,NOW UN,61,61,0,-0.373736147,-0.373736147,-0.398946279,,
011070 KS,CDW UW,61,61,0,-0.373828302,-0.373828302,-0.399044651,,
018260 KS,CRUS UW,61,61,0,-0.374037424,-0.374037424,-0.39926788,,
006400 KS,WEAV UN,61,61,0,-0.374315005,-0.374315005,-0.399564184,,
020150 KS,HLIT UW,61,61,0,-0.37463954,-0.37463954,-0.399910611,,
009150 KS,CCSI UW,61,61,0,-0.375295462,-0.375295462,-0.400610777,,
009150 KS,SPNS UW,61,61,0,-0.375491933,-0.375491933,-0.400820501,,
005930 KS,ACIW UW,61,61,0,-0.376703417,-0.376703417,-0.402113705,,
402340 KS,XRX UW,61,61,0,-0.377273025,-0.377273025,-0.402721736,,
020150 KS,SNPS UW,61,61,0,-0.378095833,-0.378095833,-0.403600045,,
005930 KS,TENB UW,61,61,0,-0.378108784,-0.378108784,-0.40361387,,
000660 KS,XRX UW,61,61,0,-0.378165657,-0.378165657,-0.403674579,,
000990 KS,VRRM UR,61,61,0,-0.378488558,-0.378488558,-0.404019262,,
000660 KS,CDW UW,61,61,0,-0.379814425,-0.379814425,-0.405434564,,
011070 KS,MCHP UW,61,61,0,-0.379876522,-0.379876522,-0.40550085,,
034220 KS,LIDR UR,61,61,0,-0.380233182,-0.380233182,-0.405881568,,
020150 KS,NTCT UW,61,61,0,-0.382045992,-0.382045992,-0.407816661,,
009150 KS,MARA UR,61,61,0,-0.382088136,-0.382088136,-0.407861646,,
011070 KS,EXLS UW,61,61,0,-0.382817185,-0.382817185,-0.408639874,,
000660 KS,QCOM UW,61,61,0,-0.38372073,-0.38372073,-0.409604367,,
402340 KS,LPSN UW,61,61,0,-0.384604767,-0.384604767,-0.410548036,,
402340 KS,CASA UW,61,61,0,-0.38541574,-0.38541574,-0.411413712,,
020150 KS,ACLS UW,61,61,0,-0.386249166,-0.386249166,-0.412303356,,
009150 KS,CTSH UW,61,61,0,-0.386686562,-0.386686562,-0.412770257,,
011070 KS,MXL UW,61,61,0,-0.387901115,-0.387901115,-0.414066736,,
020150 KS,MKSI UW,61,61,0,-0.387996685,-0.387996685,-0.414168753,,
011070 KS,VRNT UW,61,61,0,-0.388454952,-0.388454952,-0.414657932,,
000660 KS,GDYN UR,61,61,0,-0.389435054,-0.389435054,-0.415704146,,
005930 KS,YEXT UN,61,61,0,-0.394069526,-0.394069526,-0.420651234,,
000990 KS,CPTN UR,61,61,0,-0.394344457,-0.394344457,-0.42094471,,
005930 KS,CALX UN,61,61,0,-0.394714829,-0.394714829,-0.421340065,,
000990 KS,DZSI UR,61,61,0,-0.395505191,-0.395505191,-0.42218374,,
018260 KS,CMPO UQ,61,61,0,-0.39583562,-0.39583562,-0.422536458,,
005930 KS,OLO UN,61,61,0,-0.396400097,-0.396400097,-0.423139012,,
000990 KS,CISO UR,61,61,0,-0.397802817,-0.397802817,-0.424636352,,
402340 KS,TWLO UN,61,61,0,-0.400668491,-0.400668491,-0.427695328,,
402340 KS,PFSW UR,61,61,0,-0.401001854,-0.401001854,-0.428051178,,
402340 KS,VRNT UW,61,61,0,-0.401125834,-0.401125834,-0.42818352,,
006400 KS,LRCX UW,61,61,0,-0.401713856,-0.401713856,-0.428811207,,
018260 KS,EVBG UQ,61,61,0,-0.402239998,-0.402239998,-0.429372839,,
402340 KS,COHR UN,61,61,0,-0.402292746,-0.402292746,-0.429429146,,
402340 KS,SNX UN,61,61,0,-0.402937649,-0.402937649,-0.430117551,,
402340 KS,GREE UW,61,61,0,-0.403844883,-0.403844883,-0.431085982,,
020150 KS,NEWR UN,61,61,0,-0.404373236,-0.404373236,-0.431649974,,
009150 KS,RIOT UR,61,61,0,-0.404973045,-0.404973045,-0.432290243,,
402340 KS,MPWR UW,61,61,0,-0.405203912,-0.405203912,-0.432536683,,
005930 KS,TRMB UW,61,61,0,-0.4054627,-0.4054627,-0.432812927,,
006400 KS,BSY UW,61,61,0,-0.40569516,-0.40569516,-0.433061068,,
020150 KS,ON UW,61,61,0,-0.407014878,-0.407014878,-0.434469806,,
011070 KS,FORG UN,61,61,0,-0.40729765,-0.40729765,-0.434771652,,
011070 KS,ONDS UR,61,61,0,-0.407521184,-0.407521184,-0.435010265,,
034220 KS,CASA UW,61,61,0,-0.408127368,-0.408127368,-0.435657339,,
011070 KS,PLXS UW,61,61,0,-0.408205584,-0.408205584,-0.43574083,,
006400 KS,IDCC UW,61,61,0,-0.409752901,-0.409752901,-0.437392521,,
009150 KS,BSY UW,61,61,0,-0.409847832,-0.409847832,-0.437493856,,
011070 KS,CIEN UN,61,61,0,-0.40990382,-0.40990382,-0.43755362,,
005930 KS,CIEN UN,61,61,0,-0.410188668,-0.410188668,-0.437857682,,
006400 KS,AVPT UW,61,61,0,-0.410729619,-0.410729619,-0.438435123,,
000990 KS,MAPS UW,61,61,0,-0.410920728,-0.410920728,-0.438639123,,
006400 KS,FLT UN,61,61,0,-0.413270094,-0.413270094,-0.441146964,,
020150 KS,PRO UN,61,61,0,-0.413655033,-0.413655033,-0.441557868,,
005930 KS,BLND UN,61,61,0,-0.413842272,-0.413842272,-0.441757738,,
005930 KS,AVID UW,61,61,0,-0.413876243,-0.413876243,-0.441794,,
000660 KS,ADI UW,61,61,0,-0.415127102,-0.415127102,-0.443129235,,
020150 KS,ADEA UW,61,61,0,-0.415622547,-0.415622547,-0.4436581,,
006400 KS,ARLO UN,61,61,0,-0.415666545,-0.415666545,-0.443705066,,
009150 KS,SMRT UN,61,61,0,-0.416971986,-0.416971986,-0.445098565,,
402340 KS,IMXI UR,61,61,0,-0.41753049,-0.41753049,-0.445694742,,
006400 KS,RELY UW,61,61,0,-0.419588739,-0.419588739,-0.447891829,,
009150 KS,DOMO UQ,61,61,0,-0.419602013,-0.419602013,-0.447905999,,
402340 KS,PRTH UR,61,61,0,-0.420263672,-0.420263672,-0.448612289,,
011070 KS,JNPR UN,61,61,0,-0.421084652,-0.421084652,-0.449488648,,
009150 KS,FLYW UW,61,61,0,-0.421390914,-0.421390914,-0.449815569,,
020150 KS,INVE UR,61,61,0,-0.422366657,-0.422366657,-0.45085713,,
006400 KS,NN UR,61,61,0,-0.422473107,-0.422473107,-0.450970761,,
000660 KS,CDAY UN,61,61,0,-0.422566974,-0.422566974,-0.451070959,,
005930 KS,PYCR UW,61,61,0,-0.422862989,-0.422862989,-0.451386942,,
020150 KS,TWKS UW,61,61,0,-0.42308128,-0.42308128,-0.451619957,,
018260 KS,ETWO UN,61,61,0,-0.4235255,-0.4235255,-0.452094142,,
000660 KS,WOLF UN,61,61,0,-0.424408046,-0.424408046,-0.45303622,,
020150 KS,CTSH UW,61,61,0,-0.424916402,-0.424916402,-0.453578866,,
005930 KS,EGHT UW,61,61,0,-0.425107942,-0.425107942,-0.453783326,,
000660 KS,GFS UW,61,61,0,-0.42580678,-0.42580678,-0.454529304,,
020150 KS,FLYW UW,61,61,0,-0.426167283,-0.426167283,-0.454914124,,
006400 KS,VRRM UR,61,61,0,-0.426334352,-0.426334352,-0.455092463,,
018260 KS,VERI UQ,61,61,0,-0.426641224,-0.426641224,-0.455420035,,
006400 KS,LASR UW,61,61,0,-0.428118896,-0.428118896,-0.456997382,,
006400 KS,VRSN UW,61,61,0,-0.428131312,-0.428131312,-0.457010636,,
000660 KS,MTSI UW,61,61,0,-0.42818291,-0.42818291,-0.457065715,,
020150 KS,MRVL UW,61,61,0,-0.428773018,-0.428773018,-0.457695627,,
011070 KS,TENB UW,61,61,0,-0.428834608,-0.428834608,-0.457761372,,
020150 KS,EEFT UW,61,61,0,-0.429485474,-0.429485474,-0.458456142,,
402340 KS,FORG UN,61,61,0,-0.429604871,-0.429604871,-0.458583593,,
006400 KS,SPNS UW,61,61,0,-0.429874538,-0.429874538,-0.45887145,,
018260 KS,PCTY UW,61,61,0,-0.429963734,-0.429963734,-0.458966663,,
018260 KS,SABR UW,61,61,0,-0.430332124,-0.430332124,-0.459359903,,
020150 KS,AMAT UW,61,61,0,-0.431367827,-0.431367827,-0.460465468,,
011070 KS,ONTF UN,61,61,0,-0.431387328,-0.431387328,-0.460486284,,
018260 KS,NTGR UW,61,61,0,-0.431550367,-0.431550367,-0.460660321,,
020150 KS,PTC UW,61,61,0,-0.433102404,-0.433102404,-0.46231705,,
000660 KS,RXT UW,61,61,0,-0.433672082,-0.433672082,-0.462925155,,
020150 KS,FISV UW,61,61,0,-0.433766813,-0.433766813,-0.463026276,,
018260 KS,GPN UN,61,61,0,-0.434483093,-0.434483093,-0.463790872,,
006400 KS,DT UN,61,61,0,-0.434597113,-0.434597113,-0.463912583,,
000660 KS,ALGM UW,61,61,0,-0.43487473,-0.43487473,-0.464208927,,
006400 KS,SMRT UN,61,61,0,-0.435347822,-0.435347822,-0.464713931,,
011070 KS,CYXT UW,61,61,0,-0.435400051,-0.435400051,-0.464769683,,
000660 KS,AVID UW,61,61,0,-0.435485514,-0.435485514,-0.464860911,,
402340 KS,ADI UW,61,61,0,-0.43602786,-0.43602786,-0.46543984,,
009150 KS,NN UR,61,61,0,-0.436238099,-0.436238099,-0.465664261,,
000660 KS,SANM UW,61,61,0,-0.436950427,-0.436950427,-0.466424638,,
006400 KS,APP UW,61,61,0,-0.437386673,-0.437386673,-0.466890311,,
000990 KS,PCOR UN,61,61,0,-0.43824404,-0.43824404,-0.467805512,,
018260 KS,AVID UW,61,61,0,-0.438373102,-0.438373102,-0.467943279,,
009150 KS,HPQ UN,61,61,0,-0.438467454,-0.438467454,-0.468043996,,
011070 KS,IIIV UW,61,61,0,-0.438940949,-0.438940949,-0.46854943,,
402340 KS,NSIT UW,61,61,0,-0.43903001,-0.43903001,-0.468644499,,
020150 KS,VECO UW,61,61,0,-0.440539983,-0.440539983,-0.470256326,,
006400 KS,VNT UN,61,61,0,-0.441114475,-0.441114475,-0.47086957,,
000990 KS,LPSN UW,61,61,0,-0.441162401,-0.441162401,-0.470920728,,
000660 KS,PI UW,61,61,0,-0.441452143,-0.441452143,-0.471230015,,
020150 KS,MITK UR,61,61,0,-0.441882299,-0.441882299,-0.471689187,,
020150 KS,NABL UN,61,61,0,-0.442131617,-0.442131617,-0.471955323,,
000660 KS,LPSN UW,61,61,0,-0.4422186,-0.4422186,-0.472048173,,
018260 KS,WIX UW,61,61,0,-0.442257481,-0.442257481,-0.472089677,,
000990 KS,SKYT UR,61,61,0,-0.442375489,-0.442375489,-0.472215645,,
000990 KS,TCX UR,61,61,0,-0.442527756,-0.442527756,-0.472378182,,
020150 KS,RELY UW,61,61,0,-0.44265734,-0.44265734,-0.472516508,,
009150 KS,ORCL UN,61,61,0,-0.442866331,-0.442866331,-0.472739596,,
009150 KS,BASE UW,61,61,0,-0.44300596,-0.44300596,-0.472888643,,
011070 KS,MTSI UW,61,61,0,-0.444511278,-0.444511278,-0.474495502,,
000660 KS,ACMR UQ,61,61,0,-0.44564565,-0.44564565,-0.475706393,,
009150 KS,DDOG UW,61,61,0,-0.447240949,-0.447240949,-0.477409301,,
000660 KS,ENPH UQ,61,61,0,-0.447665776,-0.447665776,-0.477862784,,
005930 KS,INDI UR,61,61,0,-0.448131583,-0.448131583,-0.478360013,,
000660 KS,AVNW UW,61,61,0,-0.448418191,-0.448418191,-0.478665954,,
011070 KS,SANM UW,61,61,0,-0.448825981,-0.448825981,-0.479101251,,
034220 KS,FCUV UQ,61,61,0,-0.449028265,-0.449028265,-0.479317179,,
011070 KS,LIDR UR,61,61,0,-0.449662241,-0.449662241,-0.47999392,,
018260 KS,OLO UN,61,61,0,-0.449748012,-0.449748012,-0.480085476,,
020150 KS,AMD UW,61,61,0,-0.450280191,-0.450280191,-0.480653553,,
006400 KS,TDC UN,61,61,0,-0.45175426,-0.45175426,-0.482227055,,
011070 KS,INST UN,61,61,0,-0.452436415,-0.452436415,-0.482955224,,
011070 KS,CALX UN,61,61,0,-0.45386589,-0.45386589,-0.484481124,,
000660 KS,SWKS UW,61,61,0,-0.454833751,-0.454833751,-0.485514271,,
000990 KS,OUST UN,61,61,0,-0.455272651,-0.455272651,-0.485982777,,
006400 KS,RAMP UN,61,61,0,-0.455570489,-0.455570489,-0.486300705,,
018260 KS,IRNT UN,61,61,0,-0.455709901,-0.455709901,-0.486449521,,
006400 KS,CXT UN,61,61,0,-0.455895674,-0.455895674,-0.486647825,,
000660 KS,OLO UN,61,61,0,-0.456839692,-0.456839692,-0.487655522,,
402340 KS,FN UN,61,61,0,-0.456898344,-0.456898344,-0.487718129,,
005930 KS,AZPN UW,61,61,0,-0.457802483,-0.457802483,-0.488683257,,
000660 KS,PD UN,61,61,0,-0.458150099,-0.458150099,-0.48905432,,
000660 KS,SITM UQ,61,61,0,-0.458558695,-0.458558695,-0.489490478,,
005930 KS,MXL UW,61,61,0,-0.458621942,-0.458621942,-0.489557992,,
402340 KS,AMKR UW,61,61,0,-0.460257935,-0.460257935,-0.49130434,,
402340 KS,ZM UW,61,61,0,-0.46090231,-0.46090231,-0.49199218,,
011070 KS,IPGP UW,61,61,0,-0.461079589,-0.461079589,-0.492181418,,
011070 KS,ENV UN,61,61,0,-0.462360137,-0.462360137,-0.493548344,,
009150 KS,ARLO UN,61,61,0,-0.462741743,-0.462741743,-0.493955692,,
402340 KS,EGHT UW,61,61,0,-0.463597445,-0.463597445,-0.494869114,,
020150 KS,VRSN UW,61,61,0,-0.465059614,-0.465059614,-0.496429913,,
020150 KS,RMBS UW,61,61,0,-0.465294403,-0.465294403,-0.496680539,,
006400 KS,NOVT UW,61,61,0,-0.465333508,-0.465333508,-0.496722282,,
018260 KS,INTA UW,61,61,0,-0.465541914,-0.465541914,-0.496944746,,
018260 KS,LVOX UW,61,61,0,-0.465672165,-0.465672165,-0.497083783,,
402340 KS,ETWO UN,61,61,0,-0.466642833,-0.466642833,-0.498119927,,
000660 KS,IBEX UQ,61,61,0,-0.468716676,-0.468716676,-0.50033366,,
005930 KS,BIGC UQ,61,61,0,-0.469702709,-0.469702709,-0.501386204,,
000660 KS,OSPN UR,61,61,0,-0.470034744,-0.470034744,-0.501740637,,
009150 KS,EVTC UN,61,61,0,-0.470348785,-0.470348785,-0.502075862,,
020150 KS,CFLT UW,61,61,0,-0.470627728,-0.470627728,-0.502373621,,
000990 KS,PFSW UR,61,61,0,-0.472078164,-0.472078164,-0.503921894,,
006400 KS,TOST UN,61,61,0,-0.472519048,-0.472519048,-0.504392518,,
020150 KS,ALKT UW,61,61,0,-0.473949735,-0.473949735,-0.505919711,,
006400 KS,NATI UW,61,61,0,-0.475643135,-0.475643135,-0.507727339,,
402340 KS,TXN UW,61,61,0,-0.478531276,-0.478531276,-0.510810297,,
011070 KS,ALGM UW,61,61,0,-0.478818081,-0.478818081,-0.511116448,,
000660 KS,SQ UN,61,61,0,-0.480181676,-0.480181676,-0.512572024,,
006400 KS,DELL UN,61,61,0,-0.480226931,-0.480226931,-0.512620332,,
006400 KS,HUBS UN,61,61,0,-0.480254852,-0.480254852,-0.512650136,,
011070 KS,PWSC UN,61,61,0,-0.480899833,-0.480899833,-0.513338624,,
005930 KS,OUST UN,61,61,0,-0.482545424,-0.482545424,-0.515095217,,
000660 KS,ACIW UW,61,61,0,-0.483256875,-0.483256875,-0.515854659,,
000660 KS,SYNA UW,61,61,0,-0.48370927,-0.48370927,-0.51633757,,
020150 KS,ORCL UN,61,61,0,-0.484373082,-0.484373082,-0.517046159,,
018260 KS,PYCR UW,61,61,0,-0.486809106,-0.486809106,-0.519646503,,
005930 KS,ENPH UQ,61,61,0,-0.486908851,-0.486908851,-0.519752976,,
006400 KS,CLSK UR,61,61,0,-0.487295712,-0.487295712,-0.520165932,,
402340 KS,PD UN,61,61,0,-0.488259292,-0.488259292,-0.52119451,,
005930 KS,CSGS UW,61,61,0,-0.488418886,-0.488418886,-0.521364869,,
005930 KS,PI UW,61,61,0,-0.488507719,-0.488507719,-0.521459695,,
020150 KS,AIP UQ,61,61,0,-0.488599353,-0.488599353,-0.521557509,,
000660 KS,SLAB UW,61,61,0,-0.490220247,-0.490220247,-0.52328774,,
011070 KS,DZSI UR,61,61,0,-0.490272024,-0.490272024,-0.52334301,,
020150 KS,CRSR UW,61,61,0,-0.490946822,-0.490946822,-0.524063325,,
009150 KS,DT UN,61,61,0,-0.491820066,-0.491820066,-0.524995474,,
000990 KS,TGAN UR,61,61,0,-0.492418617,-0.492418617,-0.5256344,,
020150 KS,MVIS UQ,61,61,0,-0.492929032,-0.492929032,-0.526179245,,
011070 KS,SSTI UR,61,61,0,-0.492957862,-0.492957862,-0.526210019,,
020150 KS,AVGO UW,61,61,0,-0.493124427,-0.493124427,-0.52638782,,
018260 KS,ACIW UW,61,61,0,-0.493268708,-0.493268708,-0.526541833,,
011070 KS,ADTN UW,61,61,0,-0.493302065,-0.493302065,-0.526577441,,
402340 KS,SKYT UR,61,61,0,-0.493380714,-0.493380714,-0.526661394,,
